model,attribute,gold,token_count
phi3.5-mini,stock_price,367,3
phi3.5-mini,stock_price,368,3
phi3.5-mini,stock_price,369,3
phi3.5-mini,stock_price,370,3
phi3.5-mini,stock_price,371,3
phi3.5-mini,stock_price,372,3
phi3.5-mini,stock_price,373,3
phi3.5-mini,stock_price,374,3
phi3.5-mini,stock_price,375,3
phi3.5-mini,stock_price,376,3
phi3.5-mini,stock_price,377,3
phi3.5-mini,stock_price,378,3
phi3.5-mini,stock_price,379,3
phi3.5-mini,stock_price,380,3
phi3.5-mini,stock_price,381,3
phi3.5-mini,stock_price,382,3
phi3.5-mini,stock_price,383,3
phi3.5-mini,stock_price,384,3
phi3.5-mini,stock_price,385,3
phi3.5-mini,stock_price,386,3
phi3.5-mini,stock_price,387,3
phi3.5-mini,stock_price,388,3
phi3.5-mini,stock_price,389,3
phi3.5-mini,stock_price,390,3
phi3.5-mini,stock_price,391,3
phi3.5-mini,stock_price,392,3
phi3.5-mini,stock_price,393,3
phi3.5-mini,stock_price,394,3
phi3.5-mini,stock_price,395,3
phi3.5-mini,stock_price,396,3
phi3.5-mini,stock_price,397,3
phi3.5-mini,stock_price,398,3
phi3.5-mini,stock_price,399,3
phi3.5-mini,stock_price,400,3
phi3.5-mini,stock_price,401,3
phi3.5-mini,stock_price,402,3
phi3.5-mini,stock_price,403,3
phi3.5-mini,stock_price,404,3
phi3.5-mini,stock_price,405,3
phi3.5-mini,stock_price,406,3
phi3.5-mini,stock_price,407,3
phi3.5-mini,stock_price,408,3
phi3.5-mini,stock_price,409,3
phi3.5-mini,stock_price,410,3
phi3.5-mini,stock_price,411,3
phi3.5-mini,stock_price,412,3
phi3.5-mini,stock_price,413,3
phi3.5-mini,stock_price,414,3
phi3.5-mini,stock_price,415,3
phi3.5-mini,stock_price,416,3
phi3.5-mini,stock_price,417,3
phi3.5-mini,stock_price,418,3
phi3.5-mini,stock_price,419,3
phi3.5-mini,stock_price,420,3
phi3.5-mini,stock_price,421,3
phi3.5-mini,stock_price,422,3
phi3.5-mini,stock_price,423,3
phi3.5-mini,stock_price,424,3
phi3.5-mini,stock_price,425,3
phi3.5-mini,stock_price,426,3
phi3.5-mini,stock_price,427,3
phi3.5-mini,stock_price,428,3
phi3.5-mini,stock_price,429,3
phi3.5-mini,stock_price,430,3
phi3.5-mini,stock_price,431,3
phi3.5-mini,stock_price,432,3
phi3.5-mini,stock_price,433,3
phi3.5-mini,stock_price,434,3
phi3.5-mini,stock_price,435,3
phi3.5-mini,stock_price,436,3
phi3.5-mini,stock_price,437,3
phi3.5-mini,stock_price,438,3
phi3.5-mini,stock_price,439,3
phi3.5-mini,stock_price,440,3
phi3.5-mini,stock_price,441,3
phi3.5-mini,stock_price,442,3
phi3.5-mini,stock_price,443,3
phi3.5-mini,stock_price,444,3
phi3.5-mini,stock_price,445,3
phi3.5-mini,stock_price,446,3
phi3.5-mini,stock_price,447,3
phi3.5-mini,stock_price,448,3
phi3.5-mini,stock_price,449,3
phi3.5-mini,stock_price,450,3
phi3.5-mini,stock_price,451,3
phi3.5-mini,stock_price,452,3
phi3.5-mini,stock_price,453,3
phi3.5-mini,stock_price,454,3
phi3.5-mini,stock_price,455,3
phi3.5-mini,stock_price,456,3
phi3.5-mini,stock_price,457,3
phi3.5-mini,stock_price,458,3
phi3.5-mini,stock_price,459,3
phi3.5-mini,stock_price,460,3
phi3.5-mini,stock_price,461,3
phi3.5-mini,stock_price,462,3
phi3.5-mini,stock_price,463,3
phi3.5-mini,stock_price,464,3
phi3.5-mini,stock_price,465,3
phi3.5-mini,stock_price,466,3
phi3.5-mini,stock_price,467,3
phi3.5-mini,stock_price,468,3
phi3.5-mini,stock_price,469,3
phi3.5-mini,stock_price,470,3
phi3.5-mini,stock_price,471,3
phi3.5-mini,stock_price,472,3
phi3.5-mini,stock_price,473,3
phi3.5-mini,stock_price,474,3
phi3.5-mini,stock_price,475,3
phi3.5-mini,stock_price,476,3
phi3.5-mini,stock_price,477,3
phi3.5-mini,stock_price,478,3
phi3.5-mini,stock_price,479,3
phi3.5-mini,stock_price,480,3
phi3.5-mini,stock_price,481,3
phi3.5-mini,stock_price,482,3
phi3.5-mini,stock_price,483,3
phi3.5-mini,stock_price,484,3
phi3.5-mini,stock_price,485,3
phi3.5-mini,stock_price,486,3
phi3.5-mini,stock_price,487,3
phi3.5-mini,stock_price,488,3
phi3.5-mini,stock_price,489,3
phi3.5-mini,stock_price,490,3
phi3.5-mini,stock_price,491,3
phi3.5-mini,stock_price,492,3
phi3.5-mini,stock_price,493,3
phi3.5-mini,stock_price,494,3
phi3.5-mini,stock_price,495,3
phi3.5-mini,stock_price,496,3
phi3.5-mini,stock_price,497,3
phi3.5-mini,stock_price,498,3
phi3.5-mini,stock_price,499,3
phi3.5-mini,stock_price,500,3
phi3.5-mini,stock_price,501,3
phi3.5-mini,stock_price,502,3
phi3.5-mini,stock_price,503,3
phi3.5-mini,stock_price,504,3
phi3.5-mini,stock_price,505,3
phi3.5-mini,stock_price,506,3
phi3.5-mini,stock_price,507,3
phi3.5-mini,stock_price,508,3
phi3.5-mini,stock_price,509,3
phi3.5-mini,stock_price,510,3
phi3.5-mini,stock_price,511,3
phi3.5-mini,stock_price,512,3
phi3.5-mini,stock_price,513,3
phi3.5-mini,stock_price,514,3
phi3.5-mini,stock_price,515,3
phi3.5-mini,stock_price,516,3
phi3.5-mini,stock_price,517,3
phi3.5-mini,stock_price,518,3
phi3.5-mini,stock_price,519,3
phi3.5-mini,stock_price,520,3
phi3.5-mini,stock_price,521,3
phi3.5-mini,stock_price,522,3
phi3.5-mini,stock_price,523,3
phi3.5-mini,stock_price,524,3
phi3.5-mini,stock_price,525,3
phi3.5-mini,stock_price,526,3
phi3.5-mini,stock_price,527,3
phi3.5-mini,stock_price,528,3
phi3.5-mini,stock_price,529,3
phi3.5-mini,stock_price,530,3
phi3.5-mini,stock_price,531,3
phi3.5-mini,stock_price,532,3
phi3.5-mini,stock_price,533,3
phi3.5-mini,stock_price,534,3
phi3.5-mini,stock_price,535,3
phi3.5-mini,stock_price,536,3
phi3.5-mini,stock_price,537,3
phi3.5-mini,stock_price,538,3
phi3.5-mini,stock_price,539,3
phi3.5-mini,stock_price,540,3
phi3.5-mini,stock_price,541,3
phi3.5-mini,stock_price,542,3
phi3.5-mini,stock_price,543,3
phi3.5-mini,stock_price,544,3
phi3.5-mini,stock_price,545,3
phi3.5-mini,stock_price,546,3
phi3.5-mini,stock_price,547,3
phi3.5-mini,stock_price,548,3
phi3.5-mini,stock_price,549,3
phi3.5-mini,stock_price,550,3
phi3.5-mini,stock_price,551,3
phi3.5-mini,stock_price,552,3
phi3.5-mini,stock_price,553,3
phi3.5-mini,stock_price,554,3
phi3.5-mini,stock_price,555,3
phi3.5-mini,stock_price,556,3
phi3.5-mini,stock_price,557,3
phi3.5-mini,stock_price,558,3
phi3.5-mini,stock_price,559,3
phi3.5-mini,stock_price,560,3
phi3.5-mini,stock_price,561,3
phi3.5-mini,stock_price,562,3
phi3.5-mini,stock_price,563,3
phi3.5-mini,stock_price,564,3
phi3.5-mini,stock_price,565,3
phi3.5-mini,stock_price,566,3
phi3.5-mini,stock_price,567,3
phi3.5-mini,stock_price,568,3
phi3.5-mini,stock_price,569,3
phi3.5-mini,stock_price,570,3
phi3.5-mini,stock_price,571,3
phi3.5-mini,stock_price,572,3
phi3.5-mini,stock_price,573,3
phi3.5-mini,stock_price,574,3
phi3.5-mini,stock_price,575,3
phi3.5-mini,stock_price,576,3
phi3.5-mini,stock_price,577,3
phi3.5-mini,stock_price,578,3
phi3.5-mini,stock_price,579,3
phi3.5-mini,stock_price,580,3
phi3.5-mini,stock_price,581,3
phi3.5-mini,stock_price,582,3
phi3.5-mini,stock_price,583,3
phi3.5-mini,stock_price,584,3
phi3.5-mini,stock_price,585,3
phi3.5-mini,stock_price,586,3
phi3.5-mini,stock_price,587,3
phi3.5-mini,stock_price,588,3
phi3.5-mini,stock_price,589,3
phi3.5-mini,stock_price,590,3
phi3.5-mini,stock_price,591,3
phi3.5-mini,stock_price,592,3
phi3.5-mini,stock_price,593,3
phi3.5-mini,stock_price,594,3
phi3.5-mini,stock_price,595,3
phi3.5-mini,stock_price,596,3
phi3.5-mini,stock_price,597,3
phi3.5-mini,stock_price,598,3
phi3.5-mini,stock_price,599,3
phi3.5-mini,stock_price,600,3
phi3.5-mini,stock_price,601,3
phi3.5-mini,stock_price,602,3
phi3.5-mini,stock_price,603,3
phi3.5-mini,stock_price,604,3
phi3.5-mini,stock_price,605,3
phi3.5-mini,stock_price,606,3
phi3.5-mini,stock_price,607,3
phi3.5-mini,stock_price,608,3
phi3.5-mini,stock_price,609,3
phi3.5-mini,stock_price,610,3
phi3.5-mini,stock_price,611,3
phi3.5-mini,stock_price,612,3
phi3.5-mini,stock_price,613,3
phi3.5-mini,stock_price,614,3
phi3.5-mini,stock_price,615,3
phi3.5-mini,stock_price,616,3
phi3.5-mini,stock_price,617,3
phi3.5-mini,stock_price,618,3
phi3.5-mini,stock_price,619,3
phi3.5-mini,stock_price,620,3
phi3.5-mini,stock_price,621,3
phi3.5-mini,stock_price,622,3
phi3.5-mini,stock_price,623,3
phi3.5-mini,stock_price,624,3
phi3.5-mini,stock_price,625,3
phi3.5-mini,stock_price,626,3
phi3.5-mini,stock_price,627,3
phi3.5-mini,stock_price,628,3
phi3.5-mini,stock_price,629,3
phi3.5-mini,stock_price,630,3
phi3.5-mini,stock_price,631,3
phi3.5-mini,stock_price,632,3
phi3.5-mini,stock_price,633,3
phi3.5-mini,stock_price,634,3
phi3.5-mini,stock_price,635,3
phi3.5-mini,stock_price,636,3
phi3.5-mini,stock_price,637,3
phi3.5-mini,stock_price,638,3
phi3.5-mini,stock_price,639,3
phi3.5-mini,stock_price,640,3
phi3.5-mini,stock_price,641,3
phi3.5-mini,stock_price,642,3
phi3.5-mini,stock_price,643,3
phi3.5-mini,stock_price,644,3
phi3.5-mini,stock_price,645,3
phi3.5-mini,stock_price,646,3
phi3.5-mini,stock_price,647,3
phi3.5-mini,stock_price,648,3
phi3.5-mini,stock_price,649,3
phi3.5-mini,stock_price,650,3
phi3.5-mini,stock_price,651,3
phi3.5-mini,stock_price,652,3
phi3.5-mini,stock_price,653,3
phi3.5-mini,stock_price,654,3
phi3.5-mini,stock_price,655,3
phi3.5-mini,stock_price,656,3
phi3.5-mini,stock_price,657,3
phi3.5-mini,stock_price,658,3
phi3.5-mini,stock_price,659,3
phi3.5-mini,stock_price,660,3
phi3.5-mini,stock_price,661,3
phi3.5-mini,stock_price,662,3
phi3.5-mini,stock_price,663,3
phi3.5-mini,stock_price,664,3
phi3.5-mini,stock_price,665,3
phi3.5-mini,stock_price,666,3
phi3.5-mini,stock_price,667,3
phi3.5-mini,stock_price,668,3
phi3.5-mini,stock_price,669,3
phi3.5-mini,stock_price,670,3
phi3.5-mini,stock_price,671,3
phi3.5-mini,stock_price,672,3
phi3.5-mini,stock_price,673,3
phi3.5-mini,stock_price,674,3
phi3.5-mini,stock_price,675,3
phi3.5-mini,stock_price,676,3
phi3.5-mini,stock_price,677,3
phi3.5-mini,stock_price,678,3
phi3.5-mini,stock_price,679,3
phi3.5-mini,stock_price,680,3
phi3.5-mini,stock_price,681,3
phi3.5-mini,stock_price,682,3
phi3.5-mini,stock_price,683,3
phi3.5-mini,stock_price,684,3
phi3.5-mini,stock_price,685,3
phi3.5-mini,stock_price,686,3
phi3.5-mini,stock_price,687,3
phi3.5-mini,stock_price,688,3
phi3.5-mini,stock_price,689,3
phi3.5-mini,stock_price,690,3
phi3.5-mini,stock_price,691,3
phi3.5-mini,stock_price,692,3
phi3.5-mini,stock_price,693,3
phi3.5-mini,stock_price,694,3
phi3.5-mini,stock_price,695,3
phi3.5-mini,stock_price,696,3
phi3.5-mini,stock_price,697,3
phi3.5-mini,stock_price,698,3
phi3.5-mini,stock_price,699,3
phi3.5-mini,stock_price,700,3
phi3.5-mini,stock_price,701,3
phi3.5-mini,stock_price,702,3
phi3.5-mini,stock_price,703,3
phi3.5-mini,stock_price,704,3
phi3.5-mini,stock_price,705,3
phi3.5-mini,stock_price,706,3
phi3.5-mini,stock_price,707,3
phi3.5-mini,stock_price,708,3
phi3.5-mini,stock_price,709,3
phi3.5-mini,stock_price,710,3
phi3.5-mini,stock_price,711,3
phi3.5-mini,stock_price,712,3
phi3.5-mini,stock_price,713,3
phi3.5-mini,stock_price,714,3
phi3.5-mini,stock_price,715,3
phi3.5-mini,stock_price,716,3
phi3.5-mini,stock_price,717,3
phi3.5-mini,stock_price,718,3
phi3.5-mini,stock_price,719,3
phi3.5-mini,stock_price,720,3
phi3.5-mini,stock_price,721,3
phi3.5-mini,stock_price,722,3
phi3.5-mini,stock_price,723,3
phi3.5-mini,stock_price,724,3
phi3.5-mini,stock_price,725,3
phi3.5-mini,stock_price,726,3
phi3.5-mini,stock_price,727,3
phi3.5-mini,stock_price,728,3
phi3.5-mini,stock_price,729,3
phi3.5-mini,stock_price,730,3
phi3.5-mini,stock_price,731,3
phi3.5-mini,stock_price,732,3
phi3.5-mini,stock_price,733,3
phi3.5-mini,stock_price,734,3
phi3.5-mini,stock_price,735,3
phi3.5-mini,stock_price,736,3
phi3.5-mini,stock_price,737,3
phi3.5-mini,stock_price,738,3
phi3.5-mini,stock_price,739,3
phi3.5-mini,stock_price,740,3
phi3.5-mini,stock_price,741,3
phi3.5-mini,stock_price,742,3
phi3.5-mini,stock_price,743,3
phi3.5-mini,stock_price,744,3
phi3.5-mini,stock_price,745,3
phi3.5-mini,stock_price,746,3
phi3.5-mini,stock_price,747,3
phi3.5-mini,stock_price,748,3
phi3.5-mini,stock_price,749,3
phi3.5-mini,stock_price,750,3
phi3.5-mini,stock_price,751,3
phi3.5-mini,stock_price,752,3
phi3.5-mini,stock_price,753,3
phi3.5-mini,stock_price,754,3
phi3.5-mini,stock_price,755,3
phi3.5-mini,stock_price,756,3
phi3.5-mini,stock_price,757,3
phi3.5-mini,stock_price,758,3
phi3.5-mini,stock_price,759,3
phi3.5-mini,stock_price,760,3
phi3.5-mini,stock_price,761,3
phi3.5-mini,stock_price,762,3
phi3.5-mini,stock_price,763,3
phi3.5-mini,stock_price,764,3
phi3.5-mini,stock_price,765,3
phi3.5-mini,stock_price,766,3
phi3.5-mini,stock_price,767,3
phi3.5-mini,stock_price,768,3
phi3.5-mini,stock_price,769,3
phi3.5-mini,stock_price,770,3
phi3.5-mini,stock_price,771,3
phi3.5-mini,stock_price,772,3
phi3.5-mini,stock_price,773,3
phi3.5-mini,stock_price,774,3
phi3.5-mini,stock_price,775,3
phi3.5-mini,stock_price,776,3
phi3.5-mini,stock_price,777,3
phi3.5-mini,stock_price,778,3
phi3.5-mini,stock_price,779,3
phi3.5-mini,stock_price,780,3
phi3.5-mini,stock_price,781,3
phi3.5-mini,stock_price,782,3
phi3.5-mini,stock_price,783,3
phi3.5-mini,stock_price,784,3
phi3.5-mini,stock_price,785,3
phi3.5-mini,stock_price,786,3
phi3.5-mini,stock_price,787,3
phi3.5-mini,stock_price,788,3
phi3.5-mini,stock_price,789,3
phi3.5-mini,stock_price,790,3
phi3.5-mini,stock_price,791,3
phi3.5-mini,stock_price,792,3
phi3.5-mini,stock_price,793,3
phi3.5-mini,stock_price,794,3
phi3.5-mini,stock_price,795,3
phi3.5-mini,stock_price,796,3
phi3.5-mini,stock_price,797,3
phi3.5-mini,stock_price,798,3
phi3.5-mini,stock_price,799,3
phi3.5-mini,stock_price,800,3
phi3.5-mini,stock_price,801,3
phi3.5-mini,stock_price,802,3
phi3.5-mini,stock_price,803,3
phi3.5-mini,stock_price,804,3
phi3.5-mini,stock_price,805,3
phi3.5-mini,stock_price,806,3
phi3.5-mini,stock_price,807,3
phi3.5-mini,stock_price,808,3
phi3.5-mini,stock_price,809,3
phi3.5-mini,stock_price,810,3
phi3.5-mini,stock_price,811,3
phi3.5-mini,stock_price,812,3
phi3.5-mini,stock_price,813,3
phi3.5-mini,stock_price,814,3
phi3.5-mini,stock_price,815,3
phi3.5-mini,stock_price,816,3
phi3.5-mini,stock_price,817,3
phi3.5-mini,stock_price,818,3
phi3.5-mini,stock_price,819,3
phi3.5-mini,stock_price,820,3
phi3.5-mini,stock_price,821,3
phi3.5-mini,stock_price,822,3
phi3.5-mini,stock_price,823,3
phi3.5-mini,stock_price,824,3
phi3.5-mini,stock_price,825,3
phi3.5-mini,stock_price,826,3
phi3.5-mini,stock_price,827,3
phi3.5-mini,stock_price,828,3
phi3.5-mini,stock_price,829,3
phi3.5-mini,stock_price,830,3
phi3.5-mini,stock_price,831,3
phi3.5-mini,stock_price,832,3
phi3.5-mini,stock_price,833,3
phi3.5-mini,stock_price,834,3
phi3.5-mini,stock_price,835,3
phi3.5-mini,stock_price,836,3
phi3.5-mini,stock_price,837,3
phi3.5-mini,stock_price,838,3
phi3.5-mini,stock_price,839,3
phi3.5-mini,stock_price,840,3
phi3.5-mini,stock_price,841,3
phi3.5-mini,stock_price,842,3
phi3.5-mini,stock_price,843,3
phi3.5-mini,stock_price,844,3
phi3.5-mini,stock_price,845,3
phi3.5-mini,stock_price,846,3
phi3.5-mini,stock_price,847,3
phi3.5-mini,stock_price,848,3
phi3.5-mini,stock_price,849,3
phi3.5-mini,stock_price,850,3
phi3.5-mini,stock_price,851,3
phi3.5-mini,stock_price,852,3
phi3.5-mini,stock_price,853,3
phi3.5-mini,stock_price,854,3
phi3.5-mini,stock_price,855,3
phi3.5-mini,stock_price,856,3
phi3.5-mini,stock_price,857,3
phi3.5-mini,stock_price,858,3
phi3.5-mini,stock_price,859,3
phi3.5-mini,stock_price,860,3
phi3.5-mini,stock_price,861,3
phi3.5-mini,stock_price,862,3
phi3.5-mini,stock_price,863,3
phi3.5-mini,stock_price,864,3
phi3.5-mini,stock_price,865,3
phi3.5-mini,stock_price,866,3
phi3.5-mini,stock_price,867,3
phi3.5-mini,stock_price,868,3
phi3.5-mini,stock_price,869,3
phi3.5-mini,stock_price,870,3
phi3.5-mini,stock_price,871,3
phi3.5-mini,stock_price,872,3
phi3.5-mini,stock_price,873,3
phi3.5-mini,stock_price,874,3
phi3.5-mini,stock_price,875,3
phi3.5-mini,stock_price,876,3
phi3.5-mini,stock_price,877,3
phi3.5-mini,stock_price,878,3
phi3.5-mini,stock_price,879,3
phi3.5-mini,stock_price,880,3
phi3.5-mini,stock_price,881,3
phi3.5-mini,stock_price,882,3
phi3.5-mini,stock_price,883,3
phi3.5-mini,stock_price,884,3
phi3.5-mini,stock_price,885,3
phi3.5-mini,stock_price,886,3
phi3.5-mini,stock_price,887,3
phi3.5-mini,stock_price,888,3
phi3.5-mini,stock_price,889,3
phi3.5-mini,stock_price,890,3
phi3.5-mini,stock_price,891,3
phi3.5-mini,stock_price,892,3
phi3.5-mini,stock_price,893,3
phi3.5-mini,stock_price,894,3
phi3.5-mini,stock_price,895,3
phi3.5-mini,stock_price,896,3
phi3.5-mini,stock_price,897,3
phi3.5-mini,stock_price,898,3
phi3.5-mini,stock_price,899,3
phi3.5-mini,stock_price,900,3
phi3.5-mini,stock_price,901,3
phi3.5-mini,stock_price,902,3
phi3.5-mini,stock_price,903,3
phi3.5-mini,stock_price,904,3
phi3.5-mini,stock_price,905,3
phi3.5-mini,stock_price,906,3
phi3.5-mini,stock_price,907,3
phi3.5-mini,stock_price,908,3
phi3.5-mini,stock_price,909,3
phi3.5-mini,stock_price,910,3
phi3.5-mini,stock_price,911,3
phi3.5-mini,stock_price,912,3
phi3.5-mini,stock_price,913,3
phi3.5-mini,stock_price,914,3
phi3.5-mini,stock_price,915,3
phi3.5-mini,stock_price,916,3
phi3.5-mini,stock_price,917,3
phi3.5-mini,stock_price,918,3
phi3.5-mini,stock_price,919,3
phi3.5-mini,stock_price,920,3
phi3.5-mini,stock_price,921,3
phi3.5-mini,stock_price,922,3
phi3.5-mini,stock_price,923,3
phi3.5-mini,stock_price,924,3
phi3.5-mini,stock_price,925,3
phi3.5-mini,stock_price,926,3
phi3.5-mini,stock_price,927,3
phi3.5-mini,stock_price,928,3
phi3.5-mini,stock_price,929,3
phi3.5-mini,stock_price,930,3
phi3.5-mini,stock_price,931,3
phi3.5-mini,stock_price,932,3
phi3.5-mini,stock_price,933,3
phi3.5-mini,stock_price,934,3
phi3.5-mini,stock_price,935,3
phi3.5-mini,stock_price,936,3
phi3.5-mini,stock_price,937,3
phi3.5-mini,stock_price,938,3
phi3.5-mini,stock_price,939,3
phi3.5-mini,stock_price,940,3
phi3.5-mini,stock_price,941,3
phi3.5-mini,stock_price,942,3
phi3.5-mini,stock_price,943,3
phi3.5-mini,stock_price,944,3
phi3.5-mini,stock_price,945,3
phi3.5-mini,stock_price,946,3
phi3.5-mini,stock_price,947,3
phi3.5-mini,stock_price,948,3
phi3.5-mini,stock_price,949,3
phi3.5-mini,stock_price,950,3
phi3.5-mini,stock_price,951,3
phi3.5-mini,stock_price,952,3
phi3.5-mini,stock_price,953,3
phi3.5-mini,stock_price,954,3
phi3.5-mini,stock_price,955,3
phi3.5-mini,stock_price,956,3
phi3.5-mini,stock_price,957,3
phi3.5-mini,stock_price,958,3
phi3.5-mini,stock_price,959,3
phi3.5-mini,stock_price,960,3
phi3.5-mini,stock_price,961,3
phi3.5-mini,stock_price,962,3
phi3.5-mini,stock_price,963,3
phi3.5-mini,stock_price,964,3
phi3.5-mini,stock_price,965,3
phi3.5-mini,stock_price,966,3
phi3.5-mini,stock_price,967,3
phi3.5-mini,stock_price,968,3
phi3.5-mini,stock_price,969,3
phi3.5-mini,stock_price,970,3
phi3.5-mini,stock_price,971,3
phi3.5-mini,stock_price,972,3
phi3.5-mini,stock_price,973,3
phi3.5-mini,stock_price,974,3
phi3.5-mini,stock_price,975,3
phi3.5-mini,stock_price,976,3
phi3.5-mini,stock_price,977,3
phi3.5-mini,stock_price,978,3
phi3.5-mini,stock_price,979,3
phi3.5-mini,stock_price,980,3
phi3.5-mini,stock_price,981,3
phi3.5-mini,stock_price,982,3
phi3.5-mini,stock_price,983,3
phi3.5-mini,stock_price,984,3
phi3.5-mini,stock_price,985,3
phi3.5-mini,stock_price,986,3
phi3.5-mini,stock_price,987,3
phi3.5-mini,stock_price,988,3
phi3.5-mini,stock_price,989,3
phi3.5-mini,stock_price,990,3
phi3.5-mini,stock_price,991,3
phi3.5-mini,stock_price,992,3
phi3.5-mini,stock_price,993,3
phi3.5-mini,stock_price,994,3
phi3.5-mini,stock_price,995,3
phi3.5-mini,stock_price,996,3
phi3.5-mini,stock_price,997,3
phi3.5-mini,stock_price,998,3
phi3.5-mini,page_count,3,1
phi3.5-mini,page_count,4,1
phi3.5-mini,page_count,5,1
phi3.5-mini,page_count,6,1
phi3.5-mini,page_count,7,1
phi3.5-mini,page_count,8,1
phi3.5-mini,page_count,9,1
phi3.5-mini,page_count,10,2
phi3.5-mini,page_count,11,2
phi3.5-mini,page_count,12,2
phi3.5-mini,page_count,13,2
phi3.5-mini,page_count,14,2
phi3.5-mini,page_count,15,2
phi3.5-mini,page_count,16,2
phi3.5-mini,page_count,17,2
phi3.5-mini,page_count,18,2
phi3.5-mini,page_count,19,2
phi3.5-mini,page_count,20,2
phi3.5-mini,page_count,21,2
phi3.5-mini,page_count,22,2
phi3.5-mini,page_count,23,2
phi3.5-mini,page_count,24,2
phi3.5-mini,page_count,25,2
phi3.5-mini,page_count,26,2
phi3.5-mini,page_count,27,2
phi3.5-mini,page_count,28,2
phi3.5-mini,page_count,29,2
phi3.5-mini,page_count,30,2
phi3.5-mini,page_count,31,2
phi3.5-mini,page_count,32,2
phi3.5-mini,page_count,33,2
phi3.5-mini,page_count,34,2
phi3.5-mini,page_count,35,2
phi3.5-mini,page_count,36,2
phi3.5-mini,page_count,37,2
phi3.5-mini,page_count,38,2
phi3.5-mini,page_count,39,2
phi3.5-mini,page_count,40,2
phi3.5-mini,page_count,41,2
phi3.5-mini,page_count,42,2
phi3.5-mini,page_count,43,2
phi3.5-mini,page_count,44,2
phi3.5-mini,page_count,45,2
phi3.5-mini,page_count,46,2
phi3.5-mini,page_count,47,2
phi3.5-mini,page_count,48,2
phi3.5-mini,page_count,49,2
phi3.5-mini,page_count,50,2
phi3.5-mini,page_count,51,2
phi3.5-mini,page_count,52,2
phi3.5-mini,page_count,53,2
phi3.5-mini,page_count,54,2
phi3.5-mini,page_count,55,2
phi3.5-mini,page_count,56,2
phi3.5-mini,page_count,57,2
phi3.5-mini,page_count,58,2
phi3.5-mini,page_count,59,2
phi3.5-mini,page_count,60,2
phi3.5-mini,page_count,61,2
phi3.5-mini,page_count,62,2
phi3.5-mini,page_count,63,2
phi3.5-mini,page_count,64,2
phi3.5-mini,page_count,65,2
phi3.5-mini,page_count,66,2
phi3.5-mini,page_count,67,2
phi3.5-mini,page_count,68,2
phi3.5-mini,page_count,69,2
phi3.5-mini,page_count,70,2
phi3.5-mini,page_count,71,2
phi3.5-mini,page_count,72,2
phi3.5-mini,page_count,73,2
phi3.5-mini,page_count,74,2
phi3.5-mini,page_count,75,2
phi3.5-mini,page_count,76,2
phi3.5-mini,page_count,77,2
phi3.5-mini,page_count,78,2
phi3.5-mini,page_count,79,2
phi3.5-mini,page_count,80,2
phi3.5-mini,page_count,81,2
phi3.5-mini,page_count,82,2
phi3.5-mini,page_count,83,2
phi3.5-mini,page_count,84,2
phi3.5-mini,page_count,85,2
phi3.5-mini,page_count,86,2
phi3.5-mini,page_count,87,2
phi3.5-mini,page_count,88,2
phi3.5-mini,page_count,89,2
phi3.5-mini,page_count,90,2
phi3.5-mini,page_count,91,2
phi3.5-mini,page_count,92,2
phi3.5-mini,page_count,93,2
phi3.5-mini,page_count,94,2
phi3.5-mini,page_count,95,2
phi3.5-mini,page_count,96,2
phi3.5-mini,page_count,97,2
phi3.5-mini,page_count,98,2
phi3.5-mini,page_count,99,2
phi3.5-mini,page_count,100,3
phi3.5-mini,page_count,101,3
phi3.5-mini,page_count,102,3
phi3.5-mini,page_count,103,3
phi3.5-mini,page_count,104,3
phi3.5-mini,page_count,105,3
phi3.5-mini,page_count,106,3
phi3.5-mini,page_count,107,3
phi3.5-mini,page_count,108,3
phi3.5-mini,page_count,109,3
phi3.5-mini,page_count,110,3
phi3.5-mini,page_count,111,3
phi3.5-mini,page_count,112,3
phi3.5-mini,page_count,113,3
phi3.5-mini,page_count,114,3
phi3.5-mini,page_count,115,3
phi3.5-mini,page_count,116,3
phi3.5-mini,page_count,117,3
phi3.5-mini,page_count,118,3
phi3.5-mini,page_count,119,3
phi3.5-mini,page_count,120,3
phi3.5-mini,page_count,121,3
phi3.5-mini,page_count,122,3
phi3.5-mini,page_count,123,3
phi3.5-mini,page_count,124,3
phi3.5-mini,page_count,125,3
phi3.5-mini,page_count,126,3
phi3.5-mini,page_count,127,3
phi3.5-mini,page_count,128,3
phi3.5-mini,page_count,129,3
phi3.5-mini,page_count,130,3
phi3.5-mini,page_count,131,3
phi3.5-mini,page_count,132,3
phi3.5-mini,page_count,133,3
phi3.5-mini,page_count,134,3
phi3.5-mini,page_count,135,3
phi3.5-mini,page_count,136,3
phi3.5-mini,page_count,137,3
phi3.5-mini,page_count,138,3
phi3.5-mini,page_count,139,3
phi3.5-mini,page_count,140,3
phi3.5-mini,page_count,141,3
phi3.5-mini,page_count,142,3
phi3.5-mini,page_count,143,3
phi3.5-mini,page_count,144,3
phi3.5-mini,page_count,145,3
phi3.5-mini,page_count,146,3
phi3.5-mini,page_count,147,3
phi3.5-mini,page_count,148,3
phi3.5-mini,page_count,149,3
phi3.5-mini,page_count,150,3
phi3.5-mini,page_count,151,3
phi3.5-mini,page_count,152,3
phi3.5-mini,page_count,153,3
phi3.5-mini,page_count,154,3
phi3.5-mini,page_count,155,3
